2024-01-01 00:00:00 - INFO - order UserOrder({'status': open, 'style': MarketOrderStyle, 'order_id': 1000000018, 'price': 42314.0, 'pindex': 0, 'amount': 2.3632840194734603, 'action': 'open', 'security': 'BTC', 'side': 'long', 'filled': 2.362338705865671, 'add_time': datetime.datetime(2024, 1, 1, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 42314.0000, amount: 2.362338705865671, commission: 39.98
2024-05-03 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000129, 'price': 59036.7, 'pindex': 0, 'amount': 0.00015393293965792565, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00015393293965792565, 'add_time': datetime.datetime(2024, 5, 3, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 59036.7000, amount: 0.00015393293965792565, commission: 0.00
2024-05-04 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000130, 'price': 62853.7, 'pindex': 0, 'amount': 3.586081603107936e-05, 'action': 'open', 'security': 'BTC', 'side': 'long', 'filled': 3.586081603107936e-05, 'add_time': datetime.datetime(2024, 5, 4, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 62853.7000, amount: 3.586081603107936e-05, commission: 0.00
2024-05-05 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000131, 'price': 63864.3, 'pindex': 0, 'amount': 6.269291677106267e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 6.269291677106267e-05, 'add_time': datetime.datetime(2024, 5, 5, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 63864.3000, amount: 6.269291677106267e-05, commission: 0.00
2024-05-06 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000132, 'price': 63987.9, 'pindex': 0, 'amount': 0.00016016170659461545, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00016016170659461545, 'add_time': datetime.datetime(2024, 5, 6, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 63987.9000, amount: 0.00016016170659461545, commission: 0.00
2024-05-07 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000133, 'price': 63142.7, 'pindex': 0, 'amount': 1.4023164838964304e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 1.4023164838964304e-05, 'add_time': datetime.datetime(2024, 5, 7, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 63142.7000, amount: 1.4023164838964304e-05, commission: 0.00
2024-05-08 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000134, 'price': 62296.0, 'pindex': 0, 'amount': 0.0001406072423968118, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0001406072423968118, 'add_time': datetime.datetime(2024, 5, 8, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 62296.0000, amount: 0.0001406072423968118, commission: 0.00
2024-05-09 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000135, 'price': 61157.9, 'pindex': 0, 'amount': 0.00011345447159456735, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00011345447159456735, 'add_time': datetime.datetime(2024, 5, 9, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 61157.9000, amount: 0.00011345447159456735, commission: 0.00
2024-05-10 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000136, 'price': 63050.0, 'pindex': 0, 'amount': 0.0001309859456779165, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0001309859456779165, 'add_time': datetime.datetime(2024, 5, 10, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 63050.0000, amount: 0.0001309859456779165, commission: 0.00
2024-05-11 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000137, 'price': 60778.0, 'pindex': 0, 'amount': 2.383955718910194e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 2.383955718910194e-05, 'add_time': datetime.datetime(2024, 5, 11, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 60778.0000, amount: 2.383955718910194e-05, commission: 0.00
2024-05-12 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000138, 'price': 60809.2, 'pindex': 0, 'amount': 0.00020589050439098766, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00020589050439098766, 'add_time': datetime.datetime(2024, 5, 12, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 60809.2000, amount: 0.00020589050439098766, commission: 0.01
2024-05-13 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000139, 'price': 61455.7, 'pindex': 0, 'amount': 6.0442633024140656e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 6.0442633024140656e-05, 'add_time': datetime.datetime(2024, 5, 13, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 61455.7000, amount: 6.0442633024140656e-05, commission: 0.00
2024-05-15 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000140, 'price': 61550.5, 'pindex': 0, 'amount': 0.00022871328779640898, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00022871328779640898, 'add_time': datetime.datetime(2024, 5, 15, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 61550.5000, amount: 0.00022871328779640898, commission: 0.01
2024-05-16 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000141, 'price': 66175.4, 'pindex': 0, 'amount': 0.00023185742392392857, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023185742392392857, 'add_time': datetime.datetime(2024, 5, 16, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66175.4000, amount: 0.00023185742392392857, commission: 0.01
2024-05-18 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000142, 'price': 66980.0, 'pindex': 0, 'amount': 0.00010778545733395184, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00010778545733395184, 'add_time': datetime.datetime(2024, 5, 18, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66980.0000, amount: 0.00010778545733395184, commission: 0.00
2024-05-19 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000143, 'price': 66884.9, 'pindex': 0, 'amount': 1.4596345000902913e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 1.4596345000902913e-05, 'add_time': datetime.datetime(2024, 5, 19, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66884.9000, amount: 1.4596345000902913e-05, commission: 0.00
2024-05-20 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000144, 'price': 66239.4, 'pindex': 0, 'amount': 7.73828491687999e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 7.73828491687999e-05, 'add_time': datetime.datetime(2024, 5, 20, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66239.4000, amount: 7.73828491687999e-05, commission: 0.00
2024-05-21 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000145, 'price': 71466.5, 'pindex': 0, 'amount': 0.0001299592349258628, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0001299592349258628, 'add_time': datetime.datetime(2024, 5, 21, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 71466.5000, amount: 0.0001299592349258628, commission: 0.00
2024-05-22 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000146, 'price': 70168.7, 'pindex': 0, 'amount': 0.00023176944963229306, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023176944963229306, 'add_time': datetime.datetime(2024, 5, 22, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 70168.7000, amount: 0.00023176944963229306, commission: 0.01
2024-05-23 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000147, 'price': 69219.2, 'pindex': 0, 'amount': 0.00023178664206139496, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023178664206139496, 'add_time': datetime.datetime(2024, 5, 23, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 69219.2000, amount: 0.00023178664206139496, commission: 0.01
2024-05-24 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000148, 'price': 67999.9, 'pindex': 0, 'amount': 0.00023176419575599076, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023176419575599076, 'add_time': datetime.datetime(2024, 5, 24, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 67999.9000, amount: 0.00023176419575599076, commission: 0.01
2024-05-25 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000149, 'price': 68584.0, 'pindex': 0, 'amount': 0.00023173889612208108, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023173889612208108, 'add_time': datetime.datetime(2024, 5, 25, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 68584.0000, amount: 0.00023173889612208108, commission: 0.01
2024-05-26 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000150, 'price': 69314.5, 'pindex': 0, 'amount': 0.00023171485281582252, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023171485281582252, 'add_time': datetime.datetime(2024, 5, 26, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 69314.5000, amount: 0.00023171485281582252, commission: 0.01
2024-05-27 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000151, 'price': 68524.4, 'pindex': 0, 'amount': 0.00023169371349317184, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023169371349317184, 'add_time': datetime.datetime(2024, 5, 27, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 68524.4000, amount: 0.00023169371349317184, commission: 0.01
2024-05-28 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000152, 'price': 69461.5, 'pindex': 0, 'amount': 0.00023166888804461262, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023166888804461262, 'add_time': datetime.datetime(2024, 5, 28, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 69461.5000, amount: 0.00023166888804461262, commission: 0.01
2024-05-29 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000153, 'price': 68440.4, 'pindex': 0, 'amount': 0.00023164834902952172, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023164834902952172, 'add_time': datetime.datetime(2024, 5, 29, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 68440.4000, amount: 0.00023164834902952172, commission: 0.01
2024-05-31 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000154, 'price': 68402.6, 'pindex': 0, 'amount': 0.0002316231678131416, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002316231678131416, 'add_time': datetime.datetime(2024, 5, 31, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 68402.6000, amount: 0.0002316231678131416, commission: 0.01
2024-06-01 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000155, 'price': 67577.9, 'pindex': 0, 'amount': 0.00033807177398159296, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00033807177398159296, 'add_time': datetime.datetime(2024, 6, 1, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 67577.9000, amount: 0.00033807177398159296, commission: 0.01
2024-06-02 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000156, 'price': 67799.2, 'pindex': 0, 'amount': 0.0002316086135736714, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002316086135736714, 'add_time': datetime.datetime(2024, 6, 2, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 67799.2000, amount: 0.0002316086135736714, commission: 0.01
2024-06-03 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000157, 'price': 67805.9, 'pindex': 0, 'amount': 0.00023154329968732573, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023154329968732573, 'add_time': datetime.datetime(2024, 6, 3, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 67805.9000, amount: 0.00023154329968732573, commission: 0.01
2024-06-04 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000158, 'price': 68851.3, 'pindex': 0, 'amount': 0.0002315190582623114, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002315190582623114, 'add_time': datetime.datetime(2024, 6, 4, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 68851.3000, amount: 0.0002315190582623114, commission: 0.01
2024-06-05 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000159, 'price': 70580.0, 'pindex': 0, 'amount': 0.0002779606938853876, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002779606938853876, 'add_time': datetime.datetime(2024, 6, 5, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 70580.0000, amount: 0.0002779606938853876, commission: 0.01
2024-06-06 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000160, 'price': 71133.3, 'pindex': 0, 'amount': 0.00023148688253798764, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023148688253798764, 'add_time': datetime.datetime(2024, 6, 6, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 71133.3000, amount: 0.00023148688253798764, commission: 0.01
2024-06-07 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000161, 'price': 70830.0, 'pindex': 0, 'amount': 0.0002314464056540397, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002314464056540397, 'add_time': datetime.datetime(2024, 6, 7, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 70830.0000, amount: 0.0002314464056540397, commission: 0.01
2024-06-08 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000162, 'price': 69377.0, 'pindex': 0, 'amount': 0.00023142478724694795, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023142478724694795, 'add_time': datetime.datetime(2024, 6, 8, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 69377.0000, amount: 0.00023142478724694795, commission: 0.01
2024-06-09 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000163, 'price': 69346.6, 'pindex': 0, 'amount': 0.00023139940422684926, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023139940422684926, 'add_time': datetime.datetime(2024, 6, 9, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 69346.6000, amount: 0.00023139940422684926, commission: 0.01
2024-06-10 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000164, 'price': 69667.1, 'pindex': 0, 'amount': 0.0002313761212879892, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002313761212879892, 'add_time': datetime.datetime(2024, 6, 10, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 69667.1000, amount: 0.0002313761212879892, commission: 0.01
2024-06-11 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000165, 'price': 69558.8, 'pindex': 0, 'amount': 0.0002313532118080413, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002313532118080413, 'add_time': datetime.datetime(2024, 6, 11, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 69558.8000, amount: 0.0002313532118080413, commission: 0.01
2024-06-13 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000166, 'price': 68270.3, 'pindex': 0, 'amount': 0.00023133200227262176, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023133200227262176, 'add_time': datetime.datetime(2024, 6, 13, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 68270.3000, amount: 0.00023133200227262176, commission: 0.01
2024-06-14 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000167, 'price': 66786.8, 'pindex': 0, 'amount': 0.00023130951559093094, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023130951559093094, 'add_time': datetime.datetime(2024, 6, 14, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66786.8000, amount: 0.00023130951559093094, commission: 0.01
2024-06-15 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000168, 'price': 66039.7, 'pindex': 0, 'amount': 0.000231285020775954, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.000231285020775954, 'add_time': datetime.datetime(2024, 6, 15, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66039.7000, amount: 0.000231285020775954, commission: 0.01
2024-06-16 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000169, 'price': 66213.7, 'pindex': 0, 'amount': 0.00023126059265057662, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023126059265057662, 'add_time': datetime.datetime(2024, 6, 16, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66213.7000, amount: 0.00023126059265057662, commission: 0.01
2024-06-18 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000170, 'price': 66472.1, 'pindex': 0, 'amount': 0.00023123734033729824, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023123734033729824, 'add_time': datetime.datetime(2024, 6, 18, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 66472.1000, amount: 0.00023123734033729824, commission: 0.01
2024-06-19 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000171, 'price': 65149.9, 'pindex': 0, 'amount': 0.00023121679881312057, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023121679881312057, 'add_time': datetime.datetime(2024, 6, 19, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 65149.9000, amount: 0.00023121679881312057, commission: 0.01
2024-06-21 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000172, 'price': 64854.0, 'pindex': 0, 'amount': 9.100723573677803e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 9.100723573677803e-05, 'add_time': datetime.datetime(2024, 6, 21, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 64854.0000, amount: 9.100723573677803e-05, commission: 0.00
2024-06-22 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000173, 'price': 64124.1, 'pindex': 0, 'amount': 7.731314243624057e-05, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 7.731314243624057e-05, 'add_time': datetime.datetime(2024, 6, 22, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 64124.1000, amount: 7.731314243624057e-05, commission: 0.00
2024-06-23 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000174, 'price': 64240.1, 'pindex': 0, 'amount': 0.00023111262794279344, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023111262794279344, 'add_time': datetime.datetime(2024, 6, 23, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 64240.1000, amount: 0.00023111262794279344, commission: 0.01
2024-06-24 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000175, 'price': 63194.9, 'pindex': 0, 'amount': 0.0002311529810102658, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002311529810102658, 'add_time': datetime.datetime(2024, 6, 24, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 63194.9000, amount: 0.0002311529810102658, commission: 0.01
2024-06-26 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000176, 'price': 61777.9, 'pindex': 0, 'amount': 0.00017214673201060957, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00017214673201060957, 'add_time': datetime.datetime(2024, 6, 26, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 61777.9000, amount: 0.00017214673201060957, commission: 0.00
2024-06-28 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000177, 'price': 61682.1, 'pindex': 0, 'amount': 0.0002310872681186007, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002310872681186007, 'add_time': datetime.datetime(2024, 6, 28, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 61682.1000, amount: 0.0002310872681186007, commission: 0.01
2024-06-29 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000178, 'price': 60429.8, 'pindex': 0, 'amount': 0.00023108991873957882, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023108991873957882, 'add_time': datetime.datetime(2024, 6, 29, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 60429.8000, amount: 0.00023108991873957882, commission: 0.01
2024-07-01 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000179, 'price': 62766.1, 'pindex': 0, 'amount': 0.0002310610865889493, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.0002310610865889493, 'add_time': datetime.datetime(2024, 7, 1, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 62766.1000, amount: 0.0002310610865889493, commission: 0.01
2024-07-02 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000180, 'price': 62883.7, 'pindex': 0, 'amount': 0.00023104123750901728, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023104123750901728, 'add_time': datetime.datetime(2024, 7, 2, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 62883.7000, amount: 0.00023104123750901728, commission: 0.01
2024-07-03 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000181, 'price': 62123.5, 'pindex': 0, 'amount': 0.00023102016816837844, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023102016816837844, 'add_time': datetime.datetime(2024, 7, 3, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 62123.5000, amount: 0.00023102016816837844, commission: 0.01
2024-07-04 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000182, 'price': 60208.0, 'pindex': 0, 'amount': 0.00023099849504580657, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023099849504580657, 'add_time': datetime.datetime(2024, 7, 4, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 60208.0000, amount: 0.00023099849504580657, commission: 0.01
2024-07-05 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000183, 'price': 57045.9, 'pindex': 0, 'amount': 0.00023097756836400982, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023097756836400982, 'add_time': datetime.datetime(2024, 7, 5, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 57045.9000, amount: 0.00023097756836400982, commission: 0.01
2024-07-06 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000184, 'price': 56604.9, 'pindex': 0, 'amount': 0.00023095006026778992, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023095006026778992, 'add_time': datetime.datetime(2024, 7, 6, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 56604.9000, amount: 0.00023095006026778992, commission: 0.01
2024-07-07 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000185, 'price': 58216.0, 'pindex': 0, 'amount': 0.00013233453865438692, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00013233453865438692, 'add_time': datetime.datetime(2024, 7, 7, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 58216.0000, amount: 0.00013233453865438692, commission: 0.00
2024-07-09 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000186, 'price': 56686.4, 'pindex': 0, 'amount': 0.00018251806303925644, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00018251806303925644, 'add_time': datetime.datetime(2024, 7, 9, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 56686.4000, amount: 0.00018251806303925644, commission: 0.00
2024-07-10 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000187, 'price': 58023.1, 'pindex': 0, 'amount': 0.00023087409227712526, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023087409227712526, 'add_time': datetime.datetime(2024, 7, 10, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 58023.1000, amount: 0.00023087409227712526, commission: 0.01
2024-07-11 00:00:00 - INFO - order UserOrder({'status': filled, 'style': MarketOrderStyle, 'order_id': 1000000188, 'price': 57707.0, 'pindex': 0, 'amount': 0.00023087213725885993, 'action': 'close', 'security': 'BTC', 'side': 'long', 'filled': 0.00023087213725885993, 'add_time': datetime.datetime(2024, 7, 11, 0, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC'))}) trade price: 57707.0000, amount: 0.00023087213725885993, commission: 0.01
